gene_id,SHEF16,SHEF18,SHEF20,SHEF6,SHEF7,SHEF8,SHEF9,log2FoldChange,pvalue,padj,gene_name,gene_chr,gene_start,gene_end,gene_strand,gene_length,gene_biotype,gene_description,tf_family,SHEF16_readcount,SHEF18_readcount,SHEF20_readcount,SHEF6_readcount,SHEF7_readcount,SHEF8_readcount,SHEF9_readcount,SHEF16_fpkm,SHEF18_fpkm,SHEF20_fpkm,SHEF6_fpkm,SHEF7_fpkm,SHEF8_fpkm,SHEF9_fpkm,-log10(padj)
ENSMUSG00000043518,278.5687387,228.7192053,155.8212246,104.5753353,123.4865906,159.528587,146.9240349,0.723064925,0.00658053,0.094859409,Rai2,X,161717069,161779496,+,2403,protein_coding,retinoic acid induced 2 [Source:MGI Symbol;Acc:MGI:1344378],-,259,213,175,106,115,169,157,5.033470027,4.137741002,2.870354793,1.901279542,2.255199693,2.905865663,2.679888193,1.022919583
ENSMUSG00000010054,1672.487987,1757.809104,1136.159329,1054.632391,1044.803936,1145.962749,1035.018997,0.507805232,0.00658487,0.094859409,Tusc2,9,107563255,107566112,+,1785,protein_coding,tumor suppressor candidate 2 [Source:MGI Symbol;Acc:MGI:1931086],-,1555,1637,1276,1069,973,1214,1106,40.68306518,42.81026629,28.17498915,25.81269592,25.68712824,28.10108351,25.41485874,1.022919583
ENSMUSG00000098188,133.368817,111.6751049,255.5468083,287.0888923,333.9506927,189.7351834,620.4499052,-1.098611899,0.006587697,0.094859409,Sowahc,10,59221953,59226434,+,4482,protein_coding,sosondowah ankyrin repeat domain family member C [Source:MGI Symbol;Acc:MGI:3606051],-,124,104,287,291,311,201,663,1.292026218,1.083175822,2.523837262,2.798433669,3.269862352,1.852963244,6.06753751,1.022919583
ENSMUSG00000084111,50.55108387,68.72314149,24.93139593,21.70431488,23.62352167,20.76703499,19.65225944,1.160032896,0.006592001,1,Gm15710,5,92140294,92140929,-,636,processed_pseudogene,predicted gene 15710 [Source:MGI Symbol;Acc:MGI:3783151],-,47,64,28,22,22,22,21,3.451137286,4.697430125,1.735210709,1.490937526,1.630070918,1.42924988,1.354356426,0
ENSMUSG00000037579,3828.975714,3056.032198,2930.329429,2355.904724,2363.425964,2710.098067,2356.399489,0.41919254,0.006601264,0.094859409,Kcnh3,15,99224861,99242817,+,5756,protein_coding,"potassium voltage-gated channel, subfamily H (eag-related), member 3 [Source:MGI Symbol;Acc:MGI:1341723]",-,3560,2846,3291,2388,2201,2871,2518,28.88355905,23.08083843,22.53504349,17.8816429,18.01939442,20.60890924,17.94344113,1.022919583
ENSMUSG00000028416,3351.429305,3879.636097,2143.209643,1807.377494,2151.888065,2280.598025,2040.091694,0.593894447,0.006606548,0.094859409,Bag1,4,40936398,40948294,-,1349,protein_coding,BCL2-associated athanogene 1 [Source:MGI Symbol;Acc:MGI:108047],-,3116,3613,2407,1832,2004,2416,2180,107.8715683,125.0240267,70.32592353,58.53389178,70.00461986,73.99929456,66.28501175,1.022919583
ENSMUSG00000025400,111.8577175,90.19912321,56.09564085,35.51615162,21.47592879,40.59011385,62.70006583,1.095429125,0.006612528,0.094859409,Tac2,10,127724478,127731768,+,1378,protein_coding,tachykinin 2 [Source:MGI Symbol;Acc:MGI:98476],-,104,84,63,36,20,43,67,3.524565739,2.845558634,1.801949582,1.126022747,0.68394584,1.289323319,1.994327045,1.022919583
ENSMUSG00000004567,2044.630009,1887.738793,1590.266898,1300.285773,1355.131107,1529.208941,1360.685011,0.408696462,0.00661468,0.094859409,Mcoln1,8,3500457,3515232,+,7555,protein_coding,mucolipin 1 [Source:MGI Symbol;Acc:MGI:1890498],-,1901,1758,1786,1318,1262,1620,1454,11.75084619,10.86230198,9.317476142,7.519255154,7.87165081,8.859784228,7.894065608,1.022919583
ENSMUSG00000045210,1014.248342,920.2458166,1801.293356,2650.886095,2193.766126,1414.046292,2274.047164,-0.7760555,0.006616163,0.094859409,Vcpip1,1,9718622,9748382,-,9749,protein_coding,valosin containing protein (p97)/p47 complex interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917925],-,943,857,2023,2687,2043,1498,2430,4.517239488,4.103535755,8.178753438,11.87959067,9.875275727,6.348839414,10.22390951,1.022919583
ENSMUSG00000059070,3716.042442,4290.901147,2208.209354,1988.904491,2222.75863,2518.474971,2031.669297,0.636240272,0.006642611,0.095093469,Rpl18,7,45715457,45720836,+,4043,protein_coding,ribosomal protein L18 [Source:MGI Symbol;Acc:MGI:98003],-,3455,3996,2480,2016,2070,2668,2171,39.90853669,46.13804715,24.17682367,21.49218979,24.12723411,27.26620422,22.02555577,1.021849311
ENSMUSG00000021870,1558.47916,1355.134446,2687.248319,3514.125891,3318.030999,2363.666165,2969.362819,-0.703584732,0.006649051,0.095093469,Slmap,14,26413168,26534931,-,8054,protein_coding,sarcolemma associated protein [Source:MGI Symbol;Acc:MGI:1933549],-,1449,1262,3018,3562,3090,2504,3173,8.401914424,7.314509359,14.76926604,19.0623382,18.07955714,12.84592253,16.15954917,1.021849311
ENSMUSG00000021508,3732.175766,3578.972353,2405.879707,2258.235307,2097.124447,2462.781559,2280.597917,0.509585764,0.006670323,0.095093469,Cxcl14,13,56288643,56296551,-,1827,protein_coding,chemokine (C-X-C motif) ligand 14 [Source:MGI Symbol;Acc:MGI:1888514],-,3470,3333,2702,2289,1953,2609,2437,88.69771279,85.15972231,58.29054298,54.00091591,50.37379032,59.0035485,54.71265318,1.021849311
ENSMUSG00000056383,138.7465919,115.9703013,150.4787826,187.4463558,201.8737307,176.5197975,230.212182,-0.557215313,0.006674175,0.095093469,AI987944,7,41372923,41393379,-,4009,protein_coding,expressed sequence AI987944 [Source:MGI Symbol;Acc:MGI:2142079],zf-C2H2,129,108,169,190,188,187,246,1.5027099,1.257549734,1.661506145,2.042732155,2.209849651,1.9272948,2.516922508,1.021849311
ENSMUSG00000033615,16147.30685,15850.34831,11797.89272,10948.8403,10988.15897,11277.44396,10318.37203,0.423663346,0.006675184,0.095093469,Cplx1,5,108518554,108550024,-,2189,protein_coding,complexin 1 [Source:MGI Symbol;Acc:MGI:104727],-,15013,14761,13250,11098,10233,11947,11026,320.2898799,314.7802594,238.5730706,218.520829,220.2917062,225.5047537,206.6060431,1.021849311
ENSMUSG00000024588,1097.066075,1072.725287,1168.213981,1539.033237,1447.477601,1301.715512,1402.796995,-0.354276354,0.006680677,0.095093469,Fech,18,64456550,64489066,-,2901,protein_coding,ferrochelatase [Source:MGI Symbol;Acc:MGI:95513],-,1020,999,1312,1560,1348,1379,1499,16.42002963,16.07515724,17.82532307,23.17772203,21.89692332,19.64079834,21.19457428,1.021849311
ENSMUSG00000024646,862.5950906,788.168529,583.2165834,450.8578137,457.4372833,569.2055501,569.9155238,0.539624964,0.006692409,0.095093469,Cyb5a,18,84851338,84880401,+,2143,protein_coding,cytochrome b5 type A (microsomal) [Source:MGI Symbol;Acc:MGI:1926952],-,802,734,655,457,426,603,609,17.47727383,15.98863393,12.04676483,9.191532129,9.367600524,11.62619868,11.65643954,1.021849311
ENSMUSG00000025486,1173.430479,1248.828337,940.2697894,788.2612541,841.8564087,893.9264609,810.4217464,0.426481503,0.006702986,0.095093469,Sirt3,7,140863666,140882309,-,5973,protein_coding,sirtuin 3 [Source:MGI Symbol;Acc:MGI:1927665],-,1091,1163,1056,799,784,947,866,8.530092279,9.089179291,6.96823369,5.765648272,6.185352887,6.550886328,5.946975796,1.021849311
ENSMUSG00000007987,1426.185898,1364.798638,1016.844791,816.8714874,925.612531,1017.584715,880.6083873,0.479226022,0.006703974,0.095093469,Ift22,5,136908150,136915404,+,3608,protein_coding,intraflagellar transport 22 [Source:MGI Symbol;Acc:MGI:1914536],-,1326,1271,1142,828,862,1078,941,17.16320891,16.44434168,12.47529657,9.891398264,11.25852953,12.34510623,10.69778556,1.021849311
ENSMUSG00000045038,9839.176919,11380.12271,14485.14104,21699.38208,19006.19698,13183.2914,17442.78399,-0.583349733,0.006711112,0.095093469,Prkce,17,86167785,86657919,+,7261,protein_coding,"protein kinase C, epsilon [Source:MGI Symbol;Acc:MGI:97599]",-,9148,10598,16268,21995,17700,13966,18639,58.83709376,68.1341667,88.30575956,130.5633877,114.8729473,79.47274251,105.2923855,1.021849311
ENSMUSG00000068747,12509.77992,12806.1279,15886.64165,19756.8459,19768.59245,17088.43793,16720.3295,-0.416649008,0.006712153,0.095093469,Sort1,3,108284082,108361511,+,7569,protein_coding,sortilin 1 [Source:MGI Symbol;Acc:MGI:1338015],-,11631,11926,17842,20026,18410,18103,17867,71.76291049,73.55187868,92.90868929,114.0379987,114.618895,98.82222901,96.82420189,1.021849311
ENSMUSG00000041235,240.9243146,286.7043559,537.8058265,671.8472016,599.1784134,480.4736733,685.0216148,-0.776444845,0.006715915,0.095093469,Chd7,4,8690406,8867659,+,13786,protein_coding,chromodomain helicase DNA binding protein 7 [Source:MGI Symbol;Acc:MGI:2444748],-,224,267,604,681,558,509,732,0.758806841,0.904087485,1.726831523,2.129132643,1.907378394,1.525534759,2.177928412,1.021849311
ENSMUSG00000097328,86.04439807,95.56811864,65.89011782,34.52959186,49.39463623,41.53406999,59.8926002,0.828767454,0.006724093,0.095110798,Tnfsf12,11,69686250,69695849,-,1515,protein_coding,"tumor necrosis factor (ligand) superfamily, member 12 [Source:MGI Symbol;Acc:MGI:1196259]",-,80,89,74,35,46,44,64,2.466032794,2.742299245,1.925175785,0.995747655,1.430823726,1.20000386,1.732758886,1.021770172
ENSMUSG00000067071,369.9909117,413.4126481,230.6154124,198.2985132,183.6191912,239.7648586,232.0838258,0.660738808,0.006733062,0.095139284,Hes6,1,91411483,91414038,-,1808,protein_coding,hairy and enhancer of split 6 [Source:MGI Symbol;Acc:MGI:1859852],bHLH,344,385,259,201,171,254,248,8.88549261,9.940306454,5.646152986,4.791720876,4.456958789,5.804674745,5.626315065,1.021640123
ENSMUSG00000116138,479.6975192,411.2650499,304.5191932,257.4920993,228.7186417,303.0099197,277.0032759,0.577976669,0.006763147,0.095465765,C030006K11Rik,15,76721465,76723845,-,2381,protein_coding,RIKEN cDNA C030006K11 gene [Source:MGI Symbol;Acc:MGI:1925941],-,446,383,342,261,213,321,296,8.747761964,7.508909133,5.661324048,4.724708212,4.215616951,5.570423782,5.099212483,1.020152343
ENSMUSG00000023911,276.4176288,201.8742281,170.0677365,118.3871721,121.3389977,176.5197975,99.19711908,0.744166949,0.006797312,0.095711984,Flywch2,17,23776916,23786081,-,996,protein_coding,FLYWCH family member 2 [Source:MGI Symbol;Acc:MGI:1924167],-,257,188,191,120,113,187,106,12.0502284,8.811218706,7.558321,5.192969696,5.346382656,7.757555073,4.365332417,1.019033682
ENSMUSG00000079598,1254.097102,1267.082921,818.2840308,788.2612541,689.3773143,838.2330489,753.3366119,0.535958452,0.006799018,0.095711984,Clec2l,6,38663069,38680864,+,1428,protein_coding,"C-type lectin domain family 2, member L [Source:MGI Symbol;Acc:MGI:2141402]",-,1166,1180,919,799,642,888,805,38.13219775,38.57369748,25.36521848,24.11639855,21.18594082,25.69374193,23.12269585,1.019033682
ENSMUSG00000038702,182.8443459,186.8410409,324.9985541,489.3336446,423.0757972,247.3165077,475.3975141,-0.817761469,0.006801583,0.095711984,Dsel,1,111858702,111864918,-,5763,protein_coding,dermatan sulfate epimerase-like [Source:MGI Symbol;Acc:MGI:2442948],-,170,174,365,496,394,262,508,1.377595754,1.409412435,2.49629294,3.709598758,3.221725514,1.878431105,3.615645861,1.019033682
ENSMUSG00000078640,49.47552889,51.54235612,34.7258729,26.63711372,10.7379644,18.87912272,26.20301259,1.125041989,0.006805454,1,Gm11627,11,102576398,102579461,-,1160,protein_coding,predicted gene 11627 [Source:MGI Symbol;Acc:MGI:3650659],-,46,48,39,27,10,20,28,1.851916222,1.931615664,1.325128276,1.003228025,0.406240244,0.712384737,0.99008125,0
ENSMUSG00000027217,245.2265345,365.0916892,464.7924527,573.1912248,655.0158282,419.1165244,721.518668,-0.723304563,0.006845203,0.096086122,Tspan18,2,93201760,93334505,-,8175,protein_coding,tetraspanin 18 [Source:MGI Symbol;Acc:MGI:1917186],-,228,340,522,581,610,444,771,1.30247255,1.941460799,2.516715044,3.063248656,3.516276416,2.244077276,3.868453763,1.017339335
ENSMUSG00000116081,282.8709586,225.497808,145.1363406,93.7231779,135.2983514,162.3604554,108.5553379,0.799588914,0.006860869,0.096086122,AC165278.1,15,79480227,79482674,-,2448,TEC,TEC,-,263,210,163,95,126,172,116,5.017251005,4.004472832,2.624384683,1.672653842,2.425493225,2.903084204,1.943646897,1.017339335
ENSMUSG00000020477,599.0841215,678.6410223,378.422974,300.900729,353.2790287,430.4439981,312.5645073,0.659226946,0.00686719,0.096086122,Mrps24,11,5703983,5715680,-,1466,protein_coding,mitochondrial ribosomal protein S24 [Source:MGI Symbol;Acc:MGI:1928142],-,557,632,425,305,329,456,334,17.74364004,20.12429052,11.42631686,8.967259744,10.57554754,12.85208152,9.345085736,1.017339335
ENSMUSG00000006740,2537.234188,2112.162802,5234.702739,8047.368022,6512.575407,3185.851959,8629.213538,-1.000810806,0.006873553,0.096086122,Kif5b,18,6201002,6242174,-,7395,protein_coding,kinesin family member 5B [Source:MGI Symbol;Acc:MGI:1098268],-,2359,1967,5879,8157,6065,3375,9221,14.89742666,12.41662748,31.33405384,47.54295424,38.64858169,18.85724303,51.14587788,1.017339335
ENSMUSG00000059482,761.4929229,644.2794515,805.8183328,933.2855399,1020.106618,1003.425373,922.7203718,-0.395017581,0.006874274,0.096086122,2610301B20Rik,4,10874498,10899425,+,2391,protein_coding,RIKEN cDNA 2610301B20 gene [Source:MGI Symbol;Acc:MGI:1914407],-,708,600,905,946,950,1063,986,13.82850322,11.71410586,14.91833333,17.05318254,18.72341068,18.36945569,16.91484929,1.017339335
ENSMUSG00000049583,2227.474355,2499.804272,5663.878911,8545.580705,6939.94639,3726.738825,7819.727613,-0.964112839,0.006876985,0.096086122,Grm5,7,87584168,88134907,+,10247,protein_coding,"glutamate receptor, metabotropic 5 [Source:MGI Symbol;Acc:MGI:1351342]",-,2071,2328,6361,8662,6463,3948,8356,9.438540774,10.60531836,24.46695723,36.43471056,29.72202217,15.91926481,33.44817977,1.017339335
ENSMUSG00000041423,317.2887179,375.8296801,273.3549482,209.1506707,230.8662345,241.6527708,230.212182,0.497284326,0.006877344,0.096086122,Paqr6,3,88364584,88368541,+,2429,protein_coding,progestin and adipoQ receptor family member VI [Source:MGI Symbol;Acc:MGI:1916207],-,295,350,307,212,215,256,246,5.671735831,6.726327359,4.981523279,3.761856516,4.171112268,4.354667998,4.154113765,1.017339335
ENSMUSG00000108154,2.151109952,0,5.342441985,23.67743442,10.7379644,5.663736817,16.84479381,-2.462588708,0.006879218,1,Gm44033,6,113718584,113719278,+,695,TEC,"predicted gene, 44033 [Source:MGI Symbol;Acc:MGI:5690425]",-,2,0,6,24,10,6,18,0.134389917,0,0.340265368,1.488402249,0.678041271,0.356704875,1.062327672,0
ENSMUSG00000094392,95.72439285,77.31353418,56.98604784,37.48927116,48.32083979,37.75824545,48.66273766,0.829264767,0.006890171,0.096107636,Gm3788,3,86672033,86672168,-,136,processed_pseudogene,predicted gene 3788 [Source:MGI Symbol;Acc:MGI:3781961],-,89,72,64,38,45,40,52,30.56135403,24.71331805,18.5477985,12.04310766,15.59245644,12.15244551,15.68321979,1.017242107
ENSMUSG00000078695,404.4086709,542.2685384,287.6014602,228.881866,274.8918886,289.7945338,254.5435508,0.649569733,0.00690155,0.096107636,Cisd3,11,97685826,97688621,+,833,protein_coding,CDGSH iron sulfur domain 3 [Source:MGI Symbol;Acc:MGI:101788],-,376,505,323,232,256,307,272,21.07969569,28.29983133,15.28300744,12.00430066,14.48224526,15.22775825,13.39351894,1.017242107
ENSMUSG00000033676,4122.602222,4169.56185,7598.733317,9990.890764,9190.623727,6627.516032,8340.980399,-0.688498813,0.006905853,0.096107636,Gabrb3,7,57419692,57828802,+,6542,protein_coding,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 3 [Source:MGI Symbol;Acc:MGI:95621]",-,3833,3883,8534,10127,8559,7021,8913,27.36212188,27.70730727,51.41542171,66.72124642,61.65288739,44.34360863,55.88357233,1.017242107
ENSMUSG00000075284,272.1154089,236.2357989,343.6971011,417.3147816,467.1014513,357.7593756,403.3392295,-0.531957263,0.006911377,0.096107636,Wipf1,2,73429610,73529734,-,5896,protein_coding,"WAS/WASL interacting protein family, member 1 [Source:MGI Symbol;Acc:MGI:2178801]",-,253,220,386,423,435,379,431,2.003939196,1.741817607,2.580364945,3.092265486,3.476744019,2.65597715,2.998407041,1.017242107
ENSMUSG00000029212,1674.639097,2099.277213,3457.450372,5176.479099,4331.694838,2468.445296,5263.998064,-0.838224984,0.006924733,0.096107636,Gabrb1,5,71658113,72149037,+,13838,protein_coding,"gamma-aminobutyric acid (GABA) A receptor, subunit beta 1 [Source:MGI Symbol;Acc:MGI:95619]",-,1557,1955,3883,5247,4034,2615,5625,5.254565135,6.594940866,11.05975147,16.3429939,13.73736703,7.808020884,16.67323972,1.017242107
ENSMUSG00000035478,3524.593656,3824.872344,2201.976505,2214.826678,2110.010004,2271.158464,2056.936488,0.557313477,0.006924986,0.096107636,Mbd3,10,80392539,80399550,-,1987,protein_coding,methyl-CpG binding domain protein 3 [Source:MGI Symbol;Acc:MGI:1333812],MBD,3277,3562,2473,2245,1965,2406,2198,77.0193888,83.68228268,49.05435309,48.69813831,46.60211441,50.03113498,45.37332591,1.017242107
ENSMUSG00000039068,1035.759442,1090.979871,1453.14422,1939.576503,1694.450782,1397.055081,1781.804856,-0.512737877,0.006928069,0.096107636,Zzz3,3,152395473,152462826,+,11499,protein_coding,"zinc finger, ZZ domain containing 3 [Source:MGI Symbol;Acc:MGI:1920453]",MYB,963,1016,1632,1966,1578,1480,1904,3.910999016,4.124498066,5.593857309,7.3691487,6.466776613,5.31794989,6.791687013,1.017242107
ENSMUSG00000044681,5.377774879,0,3.56162799,1.973119535,9.664167957,39.64615772,30.88212198,-2.782341164,0.006935419,1,Cnpy1,5,28200819,28245806,-,5864,protein_coding,canopy FGF signaling regulator 1 [Source:MGI Symbol;Acc:MGI:2442451],-,5,0,4,2,9,42,33,0.039819659,0,0.026885451,0.014700426,0.072325173,0.295936088,0.230829214,0
ENSMUSG00000064348,359.2353619,431.6672325,459.4500107,315.6991256,293.146428,260.5318936,328.4734792,0.477736211,0.006938993,0.096161647,mt-Tn,MT,5089,5159,-,71,Mt_tRNA,mitochondrially encoded tRNA asparagine [Source:MGI Symbol;Acc:MGI:102479],-,334,402,516,320,273,276,351,219.6896574,264.3048757,286.4459303,194.2609509,181.1945924,160.6176741,202.7774052,1.016998105
ENSMUSG00000036395,9.679994783,15.0331872,8.904069976,22.69087465,19.32833591,25.48681568,56.14931269,-1.473750871,0.006950327,1,Glb1l2,9,26763044,26806468,-,9043,protein_coding,"galactosidase, beta 1-like 2 [Source:MGI Symbol;Acc:MGI:2388283]",-,9,14,10,23,18,27,60,0.046478432,0.072269155,0.043585173,0.109624894,0.093799583,0.123365531,0.272150736,0
ENSMUSG00000098051,609.8396713,547.6375338,417.6008819,303.8604083,371.5335681,429.5000419,297.5913572,0.581643515,0.006959484,0.096347993,Gm27032,2,180894105,180895220,+,1116,lincRNA,"predicted gene, 27032 [Source:MGI Symbol;Acc:MGI:5504147]",-,567,510,469,308,346,455,318,23.72686493,21.33258338,16.563799,11.89543703,14.61008822,16.84572867,11.6878255,1.01615733
ENSMUSG00000016349,32776.46233,33660.37994,20713.53798,19822.94541,19269.27711,22372.70438,18519.91497,0.538788367,0.00696981,0.0963808,Eef1a2,2,181147653,181157014,-,2084,protein_coding,eukaryotic translation elongation factor 1 alpha 2 [Source:MGI Symbol;Acc:MGI:1096317],-,30474,31347,23263,20093,17945,23701,19790,682.8939138,702.159441,439.966196,415.5669015,405.7763041,469.9066109,389.5102344,1.016009475
ENSMUSG00000104301,0,0,1.780813995,4.932798837,12.88555728,3.775824545,11.22986254,-3.65778972,0.006982377,1,Wdr49,3,75274988,75482156,-,5513,protein_coding,WD repeat domain 49 [Source:MGI Symbol;Acc:MGI:3645287],-,0,0,2,5,12,4,12,0,0,0.014298593,0.03909092,0.102573267,0.029978824,0.089282028,0
ENSMUSG00000061273,632.4263258,592.7370954,729.243331,995.4388053,958.9002207,724.0143564,943.3084531,-0.474067084,0.006985894,0.0963808,Mmgt1,X,56585512,56598069,-,4234,protein_coding,membrane magnesium transporter 1 [Source:MGI Symbol;Acc:MGI:2384305],-,588,552,819,1009,893,767,1008,6.485567235,6.085912365,7.6240257,10.27150763,9.938973653,7.484919081,9.765184927,1.016009475
ENSMUSG00000085666,2.151109952,1.073799086,1.780813995,99.6425365,4.295185759,0,79.54485964,-4.779909007,0.006989239,1,Gm9855,10,42054113,42055306,-,1194,processed_pseudogene,predicted pseudogene 9855 [Source:MGI Symbol;Acc:MGI:3704357],-,2,1,2,101,4,0,85,0.078225287,0.039096074,0.066020221,3.645951839,0.157868906,0,2.920017085,0
ENSMUSG00000024829,599.0841215,630.3200634,416.7104749,372.9195921,397.3046827,409.6769631,324.7301917,0.543742526,0.006989888,0.0963808,Mrpl21,19,3282901,3292837,+,2011,protein_coding,mitochondrial ribosomal protein L21 [Source:MGI Symbol;Acc:MGI:2660674],-,557,587,468,378,370,434,347,12.93494595,13.62584678,9.17244436,8.101652473,8.670229385,8.917030626,7.077635586,1.016009475
ENSMUSG00000022742,1288.514861,1148.965022,1336.500903,1597.240263,1697.672171,1670.802361,1487.956786,-0.358589148,0.006993181,0.0963808,Cpox,16,58670292,58717636,+,6661,protein_coding,coproporphyrinogen oxidase [Source:MGI Symbol;Acc:MGI:104841],-,1198,1070,1501,1619,1581,1770,1590,8.399218475,7.498628089,8.881627651,10.47614005,11.18493257,10.979345,9.791032324,1.016009475
ENSMUSG00000038535,357.084252,277.0401642,692.7366441,882.9709918,809.6425155,643.7780848,753.3366119,-0.802801017,0.006997085,0.0963808,Zfp280d,9,72274860,72363777,+,19017,protein_coding,zinc finger protein 280D [Source:MGI Symbol;Acc:MGI:2384583],-,332,258,778,895,754,682,805,0.815300241,0.633308285,1.612459792,2.028499521,1.868401785,1.481784227,1.736299609,1.016009475
ENSMUSG00000106738,20.43554454,6.442794515,1.780813995,0,0,1.887912272,0.935821878,3.713598712,0.007004658,1,Gm5,5,150499747,150502304,-,591,lincRNA,predicted gene 5 [Source:MGI Symbol;Acc:MGI:2684851],-,19,6,2,0,0,2,1,1.501369585,0.473915857,0.133380954,0,0,0.139825092,0.06940381,0
ENSMUSG00000050558,30.11553932,50.46855704,49.86279186,81.88446069,74.09195434,59.46923658,105.7478722,-0.882282369,0.00701696,0.096557323,Prokr2,2,132337733,132385447,-,7919,protein_coding,prokineticin receptor 2 [Source:MGI Symbol;Acc:MGI:2181363],-,28,47,56,83,69,63,113,0.165123613,0.277054358,0.278720548,0.451753608,0.410600697,0.328709916,0.585300499,1.015214784
ENSMUSG00000049265,653.9374253,400.527059,448.7651268,252.5593004,263.0801277,338.8802529,400.5317638,0.67429146,0.007024981,0.096570544,Kcnk3,5,30588170,30625271,+,3976,protein_coding,"potassium channel, subfamily K, member 3 [Source:MGI Symbol;Acc:MGI:1100509]",-,608,373,504,256,245,359,428,7.141323339,4.379251893,4.996149948,2.775156441,2.903759494,3.730702964,4.415381025,1.01515532
ENSMUSG00000102543,1050.817211,1161.850611,1845.813706,2280.926182,1966.121281,1826.555123,2103.727582,-0.595060581,0.007062748,0.096866017,Pcdhgc5,18,37819513,37841873,+,7627,protein_coding,"protocadherin gamma subfamily C, 5 [Source:MGI Symbol;Acc:MGI:1935205]",-,977,1082,2073,2312,1831,1935,2248,5.982219042,6.622332535,10.7126486,13.06555805,11.31294126,10.48261951,12.08963959,1.013828559
ENSMUSG00000066113,184.9954558,173.9554519,197.6703535,286.1023325,239.4566061,229.3813411,331.2809448,-0.549208418,0.00706398,0.096866017,Adamtsl1,4,85514172,86428385,+,12767,protein_coding,ADAMTS-like 1 [Source:MGI Symbol;Acc:MGI:1924989],-,172,162,222,290,223,243,354,0.629159969,0.59232986,0.685354738,0.979045826,0.82310822,0.786429896,1.137326602,1.013828559
ENSMUSG00000007833,202.2043355,151.4056711,179.8622135,104.5753353,113.8224226,120.8263854,137.5658161,0.576283225,0.007067721,0.096866017,Aldh16a1,7,45140684,45154584,-,5622,protein_coding,"aldehyde dehydrogenase 16 family, member A1 [Source:MGI Symbol;Acc:MGI:1916998]",-,188,141,202,106,106,128,147,1.561667246,1.170754246,1.416158397,0.812660039,0.888496984,0.940722925,1.072499966,1.013828559
ENSMUSG00000068290,2093.029983,2266.78987,1396.158172,1182.885161,1346.540735,1473.515529,1267.102823,0.541895426,0.007083226,0.096956647,Ddrgk1,2,130653960,130664659,-,2084,protein_coding,DDRGK domain containing 1 [Source:MGI Symbol;Acc:MGI:1924256],-,1946,2111,1568,1199,1254,1561,1354,43.60804477,47.28550036,29.65511737,24.79792539,28.35572501,30.94908315,26.64966434,1.013422412
ENSMUSG00000028127,1302.497076,1114.603451,1613.41748,1826.122129,1707.336339,1847.322158,1998.915532,-0.457093163,0.007088511,0.096956647,Abcd3,3,121758774,121815302,-,6593,protein_coding,"ATP-binding cassette, sub-family D (ALD), member 3 [Source:MGI Symbol;Acc:MGI:1349216]",-,1211,1038,1812,1851,1590,1957,2136,8.577931247,7.349397682,10.83244322,12.10088751,11.36462167,12.26451417,13.28889795,1.013422412
ENSMUSG00000054452,13159.41513,15096.54135,8018.115013,8296.967643,7760.32687,8568.289848,7452.885437,0.592306206,0.007096772,0.096972676,Aes,10,81559488,81566362,+,3334,protein_coding,amino-terminal enhancer of split [Source:MGI Symbol;Acc:MGI:95806],-,12235,14059,9005,8410,7227,9077,7964,171.3798948,196.8458693,106.4558238,108.7237144,102.1488292,112.4914045,97.97977764,1.013350619
ENSMUSG00000029265,568.9685822,622.8034698,1131.707294,1524.234841,1126.412465,1051.567136,1407.476105,-0.72105972,0.007111411,0.09707573,Dr1,5,108268897,108280526,+,3478,protein_coding,down-regulator of transcription 1 [Source:MGI Symbol;Acc:MGI:1100515],-,529,580,1271,1545,1049,1114,1504,7.103094424,7.784592549,14.40347478,19.14664948,14.21303563,13.23421581,17.73736293,1.012889334
ENSMUSG00000027778,419.4664406,404.8222554,559.1755945,628.4385718,613.1377671,612.6275323,731.8127087,-0.486090351,0.007136643,0.097276836,Ift80,3,68892499,69004570,-,12428,protein_coding,intraflagellar transport 80 [Source:MGI Symbol;Acc:MGI:1915509],-,390,377,628,637,571,649,782,1.465496738,1.416046699,1.991634784,2.209184911,2.165089221,2.157675109,2.580930454,1.011990564
ENSMUSG00000036990,723.8484987,667.9030314,1630.335213,2200.028281,2005.851749,1211.095723,2029.797654,-0.885388082,0.007140367,0.097276836,Otud4,8,79639618,79677724,+,8096,protein_coding,OTU domain containing 4 [Source:MGI Symbol;Acc:MGI:1098801],-,673,622,1831,2230,1868,1283,2169,3.8820941,3.586388684,8.913928543,11.87211908,10.87294789,6.547850517,10.98904233,1.011990564
ENSMUSG00000010601,22.58665449,12.88558903,13.35610496,5.919358604,0,5.663736817,3.743287512,2.068216594,0.007155527,1,Apol7a,15,77388219,77399110,-,3029,protein_coding,apolipoprotein L 7a [Source:MGI Symbol;Acc:MGI:1923011],-,21,12,15,6,0,6,4,0.32377366,0.184935141,0.195183584,0.085377977,0,0.081845457,0.054166592,0
